entity_id,entity_name,sector,subsector,sector_id,subsector_id,website,description
135,Hardhat,Data & Consensus Infrastructure,RPC & Node Providers,5,16,https://hardhat.org,"Ethereum development environment providing a local RPC endpoint for contract deployment, testing, and mainnet forking"
320,Lava Network,Data & Consensus Infrastructure,RPC & Node Providers,5,16,https://www.lavanet.xyz,Decentralized RPC protocol coordinating independent providers using cryptoeconomic incentives and quality-of-service enforcement
457,Microsoft Azure Blockchain,Data & Consensus Infrastructure,RPC & Node Providers,5,16,https://azure.microsoft.com/blockchain,Azure-based blockchain infrastructure enabling Ethereum node operation and RPC access integrated with Microsoft cloud services
215,Pocket Network,Data & Consensus Infrastructure,RPC & Node Providers,5,16,https://www.pokt.network,Decentralized RPC network coordinating independent node operators to provide Ethereum RPC access via cryptoeconomic incentives
313,Tenderly,Data & Consensus Infrastructure,RPC & Node Providers,5,16,https://www.tenderly.co,"Ethereum infrastructure platform providing RPC access alongside transaction simulation, debugging, and monitoring"
417,Thirdweb,Data & Consensus Infrastructure,RPC & Node Providers,5,16,https://thirdweb.com,"Web3 developer platform offering Ethereum RPC access as part of an integrated stack for contract deployment, wallets, and SDKs"
6,dRPC,Data & Consensus Infrastructure,RPC & Node Providers,5,16,https://www.drpc.org,RPC aggregation layer that routes requests across multiple providers to improve redundancy and resilience
262,0x Protocol,DeFi Systems Architecture,DEX & Liquidity Pools,2,34,https://0x.org,"A DEX protocol enabling onchain settlement of RFQ and limit orders, where prices are quoted by market makers and executed trustlessly on Ethereum."
396,Balancer,DeFi Systems Architecture,DEX & Liquidity Pools,2,34,https://balancer.fi,"A programmable liquidity protocol enabling multi-asset and weighted pools, optimized for portfolio-style liquidity and capital-efficient baskets."
84,Bancor,DeFi Systems Architecture,DEX & Liquidity Pools,2,34,https://bancor.network,"An AMM enabling single-sided liquidity provision, where LPs supply one asset and the protocol balances exposure using BNT, setting prices via onchain swaps."
510,Cow Protocol,DeFi Systems Architecture,DEX & Liquidity Pools,2,34,https://cow.fi,"A DEX that batches trades and clears them at a uniform price, leveraging solver competition to minimize MEV and improve execution."
314,Curve Finance,DeFi Systems Architecture,DEX & Liquidity Pools,2,34,https://curve.fi,"A specialized AMM optimized for stable and correlated assets, providing deep liquidity and minimal slippage near target prices."
345,Kyber Network,DeFi Systems Architecture,DEX & Liquidity Pools,2,34,https://kyberswap.com,A liquidity protocol combining AMM pools and professional liquidity to enable onchain swaps with broad asset coverage.
170,Maverick Protocol,DeFi Systems Architecture,DEX & Liquidity Pools,2,34,https://www.mav.xyz,"A next-generation AMM where liquidity automatically shifts directionally with price, reducing LP management overhead and adverse selection."
63,Shell Protocol,DeFi Systems Architecture,DEX & Liquidity Pools,2,34,https://shellprotocol.io,An early multi-asset AMM exploring portfolio-style invariants for efficient swaps among baskets of correlated assets.
218,SushiSwap,DeFi Systems Architecture,DEX & Liquidity Pools,2,34,https://www.sushi.com,"A general-purpose AMM offering permissionless token swaps and liquidity provision, with broad asset coverage and strong long-tail liquidity."
77,Uniswap,DeFi Systems Architecture,DEX & Liquidity Pools,2,34,https://uniswap.org,"The dominant Ethereum AMM enabling permissionless token swaps via onchain liquidity pools, with capital-efficient concentrated liquidity introduced in v3."
347,Aave,DeFi Systems Architecture,Lending Markets,2,14,https://aave.com (aave.com),Non-custodial liquidity markets enabling users to supply assets to earn interest and borrow against collateral via smart contracts. (aave.com)
108,Arcade,DeFi Systems Architecture,Lending Markets,2,14,https://arcade.xyz (Alchemy),"NFT lending platform enabling lenders and borrowers to create fixed-rate, fixed-term loans with NFT collateral escrowed onchain, including vaults that bundle collateral. (Alchemy)"
21,BendDAO,DeFi Systems Architecture,Lending Markets,2,14,https://benddao.xyz (MixBytes),NFT-collateral lending protocol enabling borrowers to obtain ETH loans using NFTs as collateral with protocol-defined solvency and liquidation. (MixBytes)
3,Centrifuge (Tinlake / RWA pools),DeFi Systems Architecture,Lending Markets,2,14,https://centrifuge.io (Centrifuge Docs),RWA-focused DeFi credit infrastructure enabling pooled financing against tokenized real-world assets with onchain accounting and tranche structures. (Kraken)
38,Clearpool,DeFi Systems Architecture,Lending Markets,2,14,https://clearpool.finance (Clearpool),"Onchain credit pools for institutions where liquidity providers fund borrower pools and earn yield, with protocol-defined default and auction processes. (Clearpool)"
424,Compound,DeFi Systems Architecture,Lending Markets,2,14,https://compound.finance,"Non-custodial lending protocol enabling users to supply assets to earn interest and borrow against collateral, with simplified risk architecture in v3 (Comet)."
145,Euler,DeFi Systems Architecture,Lending Markets,2,14,https://www.euler.finance,A modular lending protocol designed to support permissionless asset onboarding with granular risk controls and onchain liquidation logic.
208,Goldfinch,DeFi Systems Architecture,Lending Markets,2,14,https://goldfinch.finance (goldfinch.finance),Private credit protocol that deploys stablecoin capital into borrower pools with onchain loan terms and repayment tracking. (docs.goldfinch.finance)
94,Iron Bank (IB),DeFi Systems Architecture,Lending Markets,2,14,ib.xyz (CoinMarketCap),A money-market lending protocol designed for both standard collateralized lending and whitelisted undercollateralized protocol borrowing to improve capital efficiency for integrated DeFi systems. (defillama.com)
404,Liquity (V1),DeFi Systems Architecture,Lending Markets,2,14,liquity.org (Liquity),ETH-collateralized borrowing protocol where users mint LUSD against ETH with liquidations primarily handled by the Stability Pool rather than auctions. (Liquity)
334,MakerDAO,DeFi Systems Architecture,Lending Markets,2,14,https://makerdao.com,"Protocol that issues the DAI stablecoin by allowing users to borrow against onchain collateral through vaults, with liquidation and solvency enforced by smart contracts."
465,Maple Finance,DeFi Systems Architecture,Lending Markets,2,14,https://maple.finance (Maple Finance),"Onchain private credit protocol connecting lenders to curated institutional borrowers through pools, with transparent onchain accounting of loans and collateral. (Maple Finance)"
69,Morpho (Morpho Blue),DeFi Systems Architecture,Lending Markets,2,14,https://morpho.org (morpho.org),"A minimal, trustless lending primitive enabling permissionless creation of isolated lending markets, each defined by collateral, loan asset, LLTV, oracle, and IRM. (morpho.org)"
28,Reflexer (RAI),DeFi Systems Architecture,Lending Markets,2,14,https://reflexer.finance (Reflexer),"Ethereum protocol where users mint RAI, a non-pegged, ETH-backed stable asset, via SAFE positions; solvency and liquidations are enforced onchain with auctions. (Reflexer)"
445,Silo Finance,DeFi Systems Architecture,Lending Markets,2,14,https://www.silo.finance,"A lending protocol where each asset exists in its own isolated market, preventing contagion between assets while still enabling permissionless lending."
377,Spark Protocol (SparkLend),DeFi Systems Architecture,Lending Markets,2,14,https://spark.fi (Spark Docs),"Non-custodial Ethereum money market (“SparkLend”), built on Aave v3 codebase, enabling supply/borrow with protocol-enforced interest and liquidation mechanics. (Spark Docs)"
156,TrueFi,DeFi Systems Architecture,Lending Markets,2,14,https://truefi.io (TrueFi),"Credit protocol offering onchain lending via pools and borrower-specific Lines of Credit, with programmatic repayment flows and default backstops. (TrueFi Docs)"
488,Coinbase,DeFi Systems Architecture,Liquid Staking Tokens,2,25,https://www.coinbase.com,"A custodial liquid staking token representing ETH staked by Coinbase, with rewards accruing via an increasing cbETH/ETH exchange rate."
315,Ether.fi,DeFi Systems Architecture,Liquid Staking Tokens,2,25,https://www.ether.fi,"A non-custodial liquid staking protocol issuing eETH, where users retain economic exposure to ETH staking rewards while enabling optional restaking paths without ceding validator withdrawal control."
402,Frax Finance,DeFi Systems Architecture,Liquid Staking Tokens,2,25,https://frax.finance,A hybrid liquid staking design where frxETH provides ETH liquidity while sfrxETH captures Ethereum staking rewards through protocol-managed validators.
32,Lido,DeFi Systems Architecture,Liquid Staking Tokens,2,25,https://lido.fi,"A liquid staking protocol that pools ETH to run validators and issues stETH, a liquid, rebasing token representing a claim on Ethereum consensus staking rewards."
147,Rocket Pool,DeFi Systems Architecture,Liquid Staking Tokens,2,25,https://rocketpool.net,"A decentralized liquid staking protocol issuing rETH, a non-rebasing token whose exchange rate to ETH increases with staking rewards from permissionless validators."
39,StakeWise,DeFi Systems Architecture,Liquid Staking Tokens,2,25,https://stakewise.io,"A modular liquid staking protocol where ETH is staked via isolated validator vaults, issuing osETH to represent pooled staking claims with reduced slashing contagion."
74,Swell,DeFi Systems Architecture,Liquid Staking Tokens,2,25,https://www.swellnetwork.io,"A liquid staking protocol issuing swETH, representing ETH staked with governance-selected validators, accruing Ethereum consensus rewards via an appreciating exchange rate."
501,AltLayer,DeFi Systems Architecture,Restaking Systems,2,21,https://www.altlayer.io,A rollup-as-a-service and shared security platform that uses restaked ETH/LSTs to secure rollup components such as sequencers and finality layers.
55,EigenLayer,DeFi Systems Architecture,Restaking Systems,2,21,https://www.eigenlayer.xyz,A restaking coordination layer that allows staked ETH or LSTs to secure external systems by opting into new slashing conditions beyond Ethereum consensus.
142,Ether.fi (restaking layer),DeFi Systems Architecture,Restaking Systems,2,21,https://www.ether.fi,"A non-custodial restaking intermediary that enables ETH/LST holders to delegate restaking participation into AVSs, exposing them to new slashing domains beyond Ethereum consensus."
223,Kelp DAO,DeFi Systems Architecture,Restaking Systems,2,21,https://www.kelpdao.xyz,"A liquid restaking protocol issuing rsETH that actively manages operator selection and AVS exposure, aiming to reduce slashing risk concentration while extending ETH security."
286,Puffer Finance,DeFi Systems Architecture,Restaking Systems,2,21,https://www.puffer.fi,A restaking protocol that combines validator tooling with EigenLayer restaking to improve operator performance and reduce slashing risk while extending ETH security to external systems.
168,Renzo,DeFi Systems Architecture,Restaking Systems,2,21,https://www.renzoprotocol.com,"A liquid restaking protocol issuing ezETH that delegates LST-backed restaking into AVSs, exposing holders to new slashing domains beyond Ethereum consensus."
43,Symbiotic,DeFi Systems Architecture,Restaking Systems,2,21,https://symbiotic.fi,"A modular restaking coordination protocol that lets ETH or LSTs secure external systems through vault-based participation and service-defined slashing, emphasizing risk isolation."
273,GMX,DeFi Systems Architecture,Synthetic & Derivatives,2,4,https://gmx.io,A decentralized perpetuals exchange where traders take leveraged positions against a shared liquidity pool rather than peer traders.
264,Hegic,DeFi Systems Architecture,Synthetic & Derivatives,2,4,https://www.hegic.co,A pooled-liquidity options protocol where LPs write options and traders gain convex exposure via onchain contracts.
356,Lyra,DeFi Systems Architecture,Synthetic & Derivatives,2,4,https://www.lyra.finance,"An options AMM that prices volatility directly, allowing traders to buy/sell options while LPs underwrite volatility risk."
321,Notional Finance (derivatives view),DeFi Systems Architecture,Synthetic & Derivatives,2,4,https://notional.finance,"A fixed-rate protocol where users trade time-bound cashflows, enabling hedging or locking of interest-rate exposure—functionally a rate derivative market."
165,Opyn,DeFi Systems Architecture,Synthetic & Derivatives,2,4,https://opyn.co,An onchain options protocol enabling European-style options with programmatic settlement and collateralization.
162,Perpetual Protocol,DeFi Systems Architecture,Synthetic & Derivatives,2,4,https://perp.com,A decentralized perpetuals protocol using virtual AMMs to provide leveraged exposure without relying on pooled spot liquidity.
141,Synthetix (Perps),DeFi Systems Architecture,Synthetic & Derivatives,2,4,https://synthetix.io,"A synthetic derivatives system where traders take perp exposure against SNX stakers, who collectively underwrite system risk."
401,Synthetix (Synths),DeFi Systems Architecture,Synthetic & Derivatives,2,4,https://synthetix.io,"A protocol that issues synthetic representations of assets (Synths), allowing users to gain price exposure without owning the underlying asset, backed by a pooled collateral system."
60,Voltz,DeFi Systems Architecture,Synthetic & Derivatives,2,4,https://voltz.xyz,"An onchain interest-rate swap protocol allowing users to exchange fixed and floating rate exposure on DeFi benchmarks, enabling explicit rate hedging."
489,dYdX (v3 on Ethereum),DeFi Systems Architecture,Synthetic & Derivatives,2,4,https://dydx.exchange,"An onchain perpetual futures exchange that enabled leveraged, non-spot exposure with programmatic margining and liquidations, settling continuously on Ethereum (v3)."
359,BarnBridge (SMART Yield),DeFi Systems Architecture,Yield & Structured Markets,2,12,barnbridge.com (historical) / docs as available via community mirrors,Structured DeFi product suite (SMART Yield) that packages underlying protocol yields into bond/tranche-like instruments. (lexology.com)
440,Beefy Finance,DeFi Systems Architecture,Yield & Structured Markets,2,12,https://beefy.finance (docs.beefy.finance),Yield optimizer whose vaults deploy deposits into external liquidity pools/farms and automatically compound rewards back into principal assets. (docs.beefy.finance)
29,Element Finance,DeFi Systems Architecture,Yield & Structured Markets,2,12,element.fi (docs via Delv portal) (Delv Documentation),Protocol that created fixed/variable yield markets by splitting a yield-bearing asset into PT (principal) redeemable at maturity and YT (yield) capturing the yield component. (Delv Documentation)
121,Enzyme,DeFi Systems Architecture,Yield & Structured Markets,2,12,https://enzyme.finance,An on-chain asset management framework enabling managers to run funds/vaults that can implement sophisticated yield strategies across DeFi.
102,Ether.fi Cash,DeFi Systems Architecture,Yield & Structured Markets,2,12,https://www.ether.fi,"A cash-management style product that aggregates staking, restaking, and DeFi yields into a single user-facing yield abstraction."
216,Harvest Finance,DeFi Systems Architecture,Yield & Structured Markets,2,12,https://harvest.finance (docs: https://docs.harvest.finance) (Harvest Finance),Yield aggregator where vault deposits are deployed into third-party DeFi protocols via strategies to generate yield that is shared with depositors. (Harvest Finance)
409,Idle Finance,DeFi Systems Architecture,Yield & Structured Markets,2,12,idle.finance (docs.idle.finance) (idle.finance),Yield automation protocol offering (a) best-yield allocation and (b) tranche products that split risk/return into senior and junior classes. (docs.idle.finance)
75,Notional Finance (fixed-rate / fCash markets),DeFi Systems Architecture,Yield & Structured Markets,2,12,notional.finance (docs.notional.finance) (docs.notional.finance),"Protocol that enables fixed-rate, fixed-term lending by minting/trading fCash claims redeemable at maturity; fixed yield emerges from the discount/premium of fCash vs cash. (docs.notional.finance)"
336,Pendle,DeFi Systems Architecture,Yield & Structured Markets,2,12,pendle.finance,Protocol that tokenizes yield by splitting yield-bearing assets into PT (principal) and YT (yield) and provides AMMs for trading those exposures. (docs.pendle.finance)
33,Ribbon Finance (Theta Vaults; legacy DOVs),DeFi Systems Architecture,Yield & Structured Markets,2,12,ribbon.finance (docs: docs.ribbon.finance) (ribbon.finance),"Structured products vaults that automate systematic options strategies (e.g., selling OTM options) to generate yield. (docs.ribbon.finance)"
260,Sommelier,DeFi Systems Architecture,Yield & Structured Markets,2,12,https://sommelier.finance,An automated strategy platform where off-chain computation actively manages on-chain vaults to optimize yield across multiple DeFi venues.
381,Swell (Yield Vault Products),DeFi Systems Architecture,Yield & Structured Markets,2,12,https://www.swellnetwork.io,Yield vault products that deploy Swell’s staking assets into additional DeFi strategies to enhance returns beyond base staking.
478,Yearn Finance,DeFi Systems Architecture,Yield & Structured Markets,2,12,https://yearn.fi (yearn.fi),DeFi yield aggregator where vaults allocate deposited assets into programmatic strategies across underlying protocols to optimize risk-adjusted returns. (yearn.fi)
435,Abu Dhabi Global Market blockchain sandbox (ADGM RegLab),Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.adgm.com/setting-up/digital-assets,
373,BIS Innovation Hub,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.bis.org/about/bisih.htm,
338,Bank of England wholesale CBDC pilots,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.bankofengland.co.uk,
259,Banque de France CBDC pilots,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.banque-france.fr,
25,City of Lugano Plan ₿,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.lugano.ch,
177,Dubai VARA public-sector pilots (Ethereum-based),Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://vara.ae,
444,EBSI,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://digital-strategy.ec.europa.eu/en/policies/ebsi,
300,Estonia e-Residency blockchain initiatives (Ethereum contexts),Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.e-resident.gov.ee,
470,European Central Bank — Ethereum pilot programs,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.ecb.europa.eu,
37,Fnality,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://fnality.org,
369,German Federal Government blockchain bond pilots,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.bundesfinanzministerium.de,
200,Hong Kong Government Tokenized Green Bonds,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.hkma.gov.hk,
467,Hong Kong Monetary Authority — Ethereum pilots,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.hkma.gov.hk,
103,JPM Coin (Ethereum-anchored only),Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.jpmorgan.com/onyx,
325,Monetary Authority of Singapore — Ethereum pilots,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.mas.gov.sg,
337,Onyx Digital Assets (public-sector / interbank),Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.onyxjpmorgan.com,
474,Project Dunbar,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.bis.org/about/bisih/topics/cbdc/dunbar.htm,
212,Project Guardian,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.mas.gov.sg,
502,Project Helvetia,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.bis.org/about/bisih/topics/cbdc/helvetia.htm,
426,Project Icebreaker,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.bis.org/about/bisih/topics/cbdc/icebreaker.htm,
515,Project Jura,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.bis.org/about/bisih/topics/cbdc/jura.htm,
249,Project Rosalind,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.bis.org/about/bisih/topics/cbdc/rosalind.htm,
340,Project Ubin,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.mas.gov.sg,
62,Project iAM,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://digital-strategy.ec.europa.eu,
326,Project mBridge,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.bis.org/about/bisih/topics/cbdc/mbridge.htm,
195,Singapore Global CBDC Challenge (Ethereum tracks),Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.mas.gov.sg/development/fintech/central-bank-digital-currency,
508,Swiss National Bank — Ethereum settlement pilots,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.snb.ch,
214,UK FCA Digital Sandbox,Governance & Enterprise Framework,CBDCs & Public Sector Pilots,4,27,https://www.fca.org.uk,
425,Amberdata (regulatory analytics contexts),Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://amberdata.io,
128,Arkham (forensics contexts only),Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://arkhamintelligence.com,
358,Blockchain Intelligence Group,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://blockchaingroup.io,
148,Chainalysis,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.chainalysis.com (Chainalysis),
19,Chainalysis Government Solutions,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.chainalysis.com/solutions/government,
50,Chainalysis KYT,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.chainalysis.com/product/kyt,
421,Chainalysis Reactor,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.chainalysis.com/product/reactor,
350,CipherTrace (Mastercard),Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://ciphertrace.com,
88,Coinfirm,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.coinfirm.com,
85,Elliptic,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.elliptic.co (Elliptic),
58,Elliptic Government Solutions,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.elliptic.co/solutions/government,
368,Elliptic Navigator,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.elliptic.co/platform/navigator,
275,Eventus (crypto integrations),Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.eventus.com,
344,Kaiko (market integrity contexts),Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.kaiko.com,
305,Lukka,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.lukka.tech,
513,Merkle Science,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.merklescience.com,
452,Nansen (compliance contexts only),Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.nansen.ai,
198,Notabene,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.notabene.id,
253,Scorechain (Ethereum coverage),Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.scorechain.com,
15,Solidus Labs,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://soliduslabs.com,
363,TRM Entity Resolution,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.trmlabs.com,
484,TRM Forensics,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.trmlabs.com/blockchain-intelligence-platform/forensics,
217,TRM Labs,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.trmlabs.com (TRM Labs),
207,TRM Public Sector,Governance & Enterprise Framework,Compliance & Regulatory Intelligence,4,20,https://www.trmlabs.com/solutions/public-sector,
361,Agora,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://agora.xyz,
376,Aragon,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://aragon.org,
432,Boardroom,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://boardroom.io,
169,Colony,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://colony.io,
129,Commonwealth,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://commonwealth.im,
47,Compound Governor,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://compound.finance/docs/governance,
201,Coordinape (authority signaling only),Governance & Enterprise Framework,DAO Governance Systems,4,18,https://coordinape.com,
122,DAOstack (Alchemy),Governance & Enterprise Framework,DAO Governance Systems,4,18,https://daostack.io,
447,Delay Modifier,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://github.com/gnosis/zodiac-modifier-delay,
353,Governor Alpha,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://github.com/compound-finance/compound-protocol,
154,Governor Bravo,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://github.com/compound-finance/compound-protocol,
197,Guild.xyz (on-chain role gating only),Governance & Enterprise Framework,DAO Governance Systems,4,18,https://guild.xyz,
98,Hats Protocol,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://hatsprotocol.xyz,
101,Juicebox,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://juicebox.money,
164,Moloch DAO Framework,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://molochdao.com,
45,Moloch DAO Framework (v2/v3),Governance & Enterprise Framework,DAO Governance Systems,4,18,https://molochdao.com,
355,OpenZeppelin Defender (governance automation contexts only),Governance & Enterprise Framework,DAO Governance Systems,4,18,https://openzeppelin.com/defender,
89,OpenZeppelin Governor,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://docs.openzeppelin.com/contracts/governance,
152,Reality.eth,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://reality.eth.link,
5,Roles Modifier,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://github.com/gnosis/zodiac-modifier-roles,
307,Safe,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://safe.global,
387,Safe Core Protocol,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://docs.safe.global,
81,Snapshot,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://snapshot.org,
407,Tally,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://www.tally.xyz,
191,Timelock Controller (OpenZeppelin),Governance & Enterprise Framework,DAO Governance Systems,4,18,https://docs.openzeppelin.com/contracts/api/governance,
70,Zodiac,Governance & Enterprise Framework,DAO Governance Systems,4,18,https://zodiac.wiki,
316,Alchemy (enterprise / infra adoption),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://www.alchemy.com,
220,Axelar (enterprise contexts only),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://axelar.network,
65,Aztec (enterprise contexts only),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://aztec.network,
93,Baseline Protocol,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://baseline-protocol.org,
272,"BlockApps (STRATO, Ethereum-anchored)",Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://blockapps.net,
161,Chainlink (enterprise integration contexts only),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://chain.link,
331,Chainstack,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://chainstack.com,
86,ConsenSys (Enterprise / Quorum stack),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://consensys.io,
114,ConsenSys Codefi,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://consensys.io/codefi,
329,ConsenSys Quorum Permissioning,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://consensys.io/quorum,
394,EY OpsChain,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://www.ey.com/en_gl/blockchain/ey-opschain,
120,Fireblocks (enterprise deployment & ops),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://www.fireblocks.com,
256,Hyperledger Besu (enterprise context),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://besu.hyperledger.org,
399,IBM Blockchain (Ethereum-anchored initiatives only),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://www.ibm.com/blockchain,
61,Infura,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://infura.io,
284,Kaleido,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://kaleido.io,
194,Nightfall (EY),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://nightfallprotocol.com,
228,Onyx Digital Assets (Ethereum-anchored only),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://www.onyxjpmorgan.com,
411,Oracle Blockchain Platform (Ethereum interoperability),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://www.oracle.com/blockchain,
203,Polygon Nightfall,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://polygon.technology/nightfall,
494,Provenance Blockchain (Ethereum settlement bridges only),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://provenance.io,
80,QuickNode,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://www.quicknode.com,
328,R3 (Ethereum interop only),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://r3.com,
72,SAP (Ethereum integrations),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://www.sap.com/products/blockchain.html,
292,SAP Blockchain Service (Ethereum integrations),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://www.sap.com/products/blockchain.html,
233,Securitize,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://securitize.io,
312,SettleMint,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://settlemint.com,
367,Spruce (enterprise identity),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://spruceid.com,
123,Taurus (issuance & custody),Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://www.taurushq.com,
454,Tokeny,Governance & Enterprise Framework,Enterprise Blockchain Adoption,4,2,https://tokeny.com,
455,AWS Key Management Service (Ethereum signing only),Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://aws.amazon.com/kms,
42,Anchorage Digital,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.anchorage.com,
173,Anchorage Digital (recovery & insurance stack),Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.anchorage.com,
